ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1415218469.03451,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,25036,23875,23862,181,54145
1415218469.03451,pg_catalog,pg_type,pg_type_typname_nsp_index,2633,2003,1893,520,6785
1415218469.03451,pg_catalog,pg_type,pg_type_oid_index,98712,98437,98437,129,180908
1415218469.03451,pg_toast,pg_toast_2619,pg_toast_2619_index,17629,58968,58968,73,20702
1415218469.03451,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2618,pg_toast_2618_index,528,1712,1712,122,678
1415218469.03451,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1415218469.03451,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_authid,pg_authid_oid_index,4518,4518,4518,38,8998
1415218469.03451,pg_catalog,pg_authid,pg_authid_rolname_index,4479,4479,4479,42,8916
1415218469.03451,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,5557,25041,25041,644,15591
1415218469.03451,pg_catalog,pg_proc,pg_proc_oid_index,35003,35003,35003,342,73959
1415218469.03451,pg_catalog,pg_class,pg_class_relname_nsp_index,16674,8821,8717,136,38324
1415218469.03451,pg_catalog,pg_class,pg_class_oid_index,103009,102750,102750,55,164017
1415218469.03451,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,92886,206006,205905,277,192190
1415218469.03451,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,162,162,162,207,2345
1415218469.03451,pg_catalog,pg_constraint,pg_constraint_oid_index,40,16,16,6,98
1415218469.03451,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,6,42
1415218469.03451,pg_catalog,pg_constraint,pg_constraint_conrelid_index,0,0,0,6,42
1415218469.03451,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,6,42
1415218469.03451,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,129,0,0,64,65
1415218469.03451,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,15447,149739,149739,166,34022
1415218469.03451,pg_catalog,pg_operator,pg_operator_oid_index,18435,18435,18435,197,40018
1415218469.03451,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_opclass,pg_opclass_oid_index,19857,19857,19857,34,24421
1415218469.03451,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,6846,268610,268610,113,8695
1415218469.03451,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_amop,pg_amop_opr_fam_index,16092,33856,33856,143,35205
1415218469.03451,pg_catalog,pg_amop,pg_amop_fam_strat_index,23388,23388,23388,114,48887
1415218469.03451,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,19597,29143,29143,51,43741
1415218469.03451,pg_catalog,pg_language,pg_language_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_language,pg_language_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,2318,2318,2318,149,3903
1415218469.03451,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,1132,1059,986,161,1775
1415218469.03451,pg_catalog,pg_rewrite,pg_rewrite_oid_index,219,146,146,100,266
1415218469.03451,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_description,pg_description_o_c_o_index,566,0,0,178,1083
1415218469.03451,pg_catalog,pg_database,pg_database_oid_index,6911,6910,6910,34,11614
1415218469.03451,pg_catalog,pg_database,pg_database_datname_index,9210,9209,9209,34,13902
1415218469.03451,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_namespace,pg_namespace_oid_index,3154,3144,3144,293,3433
1415218469.03451,pg_catalog,pg_namespace,pg_namespace_nspname_index,12451,7984,7984,39,16879
1415218469.03451,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_depend,pg_depend_reference_index,4433,4859,4058,938,10338
1415218469.03451,pg_catalog,pg_depend,pg_depend_depender_index,1199,1962,1962,455,4355
1415218469.03451,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,14208,0,0,17,14191
1415218469.03451,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_tablespace,pg_tablespace_oid_index,3241,3241,3241,44,6438
1415218469.03451,pg_catalog,pg_pltemplate,pg_pltemplate_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_shdepend,pg_shdepend_reference_index,150,150,150,130,160
1415218469.03451,pg_catalog,pg_shdepend,pg_shdepend_depender_index,567,0,0,121,576
1415218469.03451,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_config,pg_ts_config_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1415218469.03451,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,556,0,0,58,498
